exhid,exhname,url,description,product_categories,booths,websiteValue,instagramValue,facebookValue,twitterValue,linkedInValue,phoneValue,faxValue,hasAddressData,hasWebsiteData,hasTwitter,hasLinkedIn,hasFacebook,hasInstagram,hasEmail,hasPhone,hasFax
7446,Amusement Entertainment Risk Insurance Associates,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7446,,,North/South Building - Level 1 — 3408 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
5105,International Independent Showmen's Foundation,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5105,,,North/South Building - Level 1 — 3410 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
276,Novelty Inc. Wholesale,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=276,,"Gifts, Novelties, Souvenirs > Miscellaneous | Gifts, Novelties, Souvenirs > Plush",North/South Building - Level 1 — 3411 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
8003,Revl,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8003,"Revl is the world's leading fully automatic on-ride video and photo system.   We capture the guest experience, automatically edit using AI, and convert the video sale without any staff needed.   Operators get both a new revenue source and a massive spike in organic marketing content when guests share the video with their friends!",Photographic > Equipment & Supplies | Photographic > Ride Photography,North/South Building - Level 1 — 3413 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
4903,"LUC Urethanes, Inc.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4903,"LUC Group specializes in producing and processing hot cast and cured polyurethane  elastomers. Supplying to the leisure industry since the 1980’s, we have the experience and knowledge to provide wheels for the most challenging and fastest roller coasters in the world.","Consultants > Engineering | Rides (Dry) > Roller Coasters | Rides (Dry) > Service, Repair & Parts",North/South Building - Level 1 — 3415 — Rides & Equipment,,,,,https://www.linkedin.com/company/luc/,,,false,false,false,true,false,false,false,false,false
10151,Alan-1,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10151,"Alan-1, Inc. is passionate about creating gaming experiences that bring people together. Our mission is to combine timeless arcade fun with modern technology to keep the spirit of gaming alive for everyone—players and operators alike.  We believe arcades are more than just games; they’re community hubs where friendships form, memories are made, and competition thrives.   Experience Dr. Pepper Slam!, Butts on Things Crane, and new Atari Recharged games at our booth in 2025!",Admission/Financial Equipment > Systems & Devices | Games & Devices > Arcade & Video,North/South Building - Level 1 — 3417 — Rides & Equipment,,https://www.instagram.com/alan1games,https://www.facebook.com/profile.php?id=100083198127524,https://x.com/Alan_1_Games,https://www.linkedin.com/company/alan-1/,,,false,false,true,true,true,true,false,false,false
488,Aardvark,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=488,,Displays & Sets > Still Figures | Facility & Grounds > Landscaping & Fountains,North/South Building - Level 1 — 3419 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
552,Technical Park,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=552,,Rides (Dry) > Major | Rides (Dry) > Roller Coasters,North/South Building - Level 1 — 3429 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
445,CLM Risk Management,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=445,"CLM Risk Management operates as a consultant to the Amusement Industry specializing in on site risk management surveys of facilities for insurance companies, prospective buyers and independent owner/operators.  CLM  provides exemplary level of service to clients worldwide that include amusement parks, , family entertainment centers, water parks, motorsports, bowling centers, skating rinks, escape rooms,  hotels, restaurants and places of assembly.",Consultants > Engineering | Consultants > Ride Testing/Inspection | Consultants > Safety/Medical | Consultants > Staff Training,North/South Building - Level 1 — 3431 — Waterpark,,,,,,,,false,false,false,false,false,false,false,false,false
10612,JS Industrial Share (HK) Limited,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10612,"JS Industrial is a comprehensive enterprise specializing in the R&D, production, and sales of amusement machines. Since its establishment, the company has always adhered to the mission of ""creating safe and interesting amusement experiences to empower the development of the industry"". It has deeply rooted itself in the amusement equipment field and provided high-quality, diversified amusement solutions for customers around the world.",People-Moving Equipment > Trains/Trams/Trolleys,North/South Building - Level 1 — 3435 — Waterpark,,,,,,,,false,false,false,false,false,false,false,false,false
2419,RAMUC/TUFF COAT,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=2419,Ramuc/Tuff Coat div of MRT manufacture a full line of aquatic coatings,,North/South Building - Level 1 — 3436 — Waterpark,,,,,,,,false,false,false,false,false,false,false,false,false
4880,Guangdong H-FUN Water Recreational Articles Co. Ltd.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4880,,,North/South Building - Level 1 — 3439 — Waterpark,,,,,,,,false,false,false,false,false,false,false,false,false
10747,Nola Technologies - Crowd Analytics,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10747,,Computer Systems/Software > Software | Computer Systems/Software > Web-Based Services,North/South Building - Level 1 — 3452 — Tabletop,,,,,,,,false,false,false,false,false,false,false,false,false
2981,AutoFry/MTI Products,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=2981,"AutoFry is the industry’s leading fully enclosed, ventless deep fryer designed to make frying simple, safe, and profitable. With a push-button operation and built-in fire suppression, AutoFry eliminates the need for costly hoods or vents, allowing operators to expand menus with fried favorites like fries, wings, and more—anywhere, anytime. Perfect for FECs, amusement parks, theatres, and other entertainment venues, AutoFry delivers consistency, quality, and increased revenue with ease.",Food & Beverages > Food Preparation Equipment | Food & Beverages > Foodservice Supplies,North/South Building - Level 1 — 3454 — Food & Beverage,,https://www.instagram.com/autofry/,,,,,,false,false,false,false,false,true,false,false,false
10637,Viña Concha y Toro USA,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10637,,,North/South Building - Level 1 — 3456 — Food & Beverage | North Concourse - Level 2 — NC9216 — Street Market,,,,,,,,false,false,false,false,false,false,false,false,false
8956,Spangler Candy Company,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8956,,,North/South Building - Level 1 — 3457 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
10636,Guangzhou Gison Vending Technology Co. Ltd,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10636,,,North/South Building - Level 1 — 3458 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
7597,VISTAR,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7597,"Vistar, a division of Performance Food Group, is a leading food, candy, snack, and beverage distributor with focus on the Theatre & Family Entertainment industry. Vistar partners with national suppliers to offer options in hot food and frozen food programs. In addition to candy & snacks, Vistar carries all items needed to supply your venue with pizza, popcorn, nachos, ice cream, bottled water & beverages, paper goods, straws, Jan/San programs, trash liners. We are your ""One-Stop-Shop"" partner.",Food & Beverages > Beverages | Food & Beverages > Entrees/Hot/Cold | Food & Beverages > Ice Cream/Candy/Sweets | Food & Beverages > Popcorn/Pretzels/Snack Food,North/South Building - Level 1 — 3459 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
10586,XFD Xiamen Machinery Technology Ltd.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10586,,,North/South Building - Level 1 — 3462 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
513,Snowie LLC,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=513,"Snowie is a leading designer and manufacturer of concession equipment, known worldwide for our innovation, reliability, and quality craftsmanship. While our heritage is rooted in the shaved ice industry, we have expanded our vision to serve the broader concession market- empowering operators across categories to succeed with turnkey, flexible solutions.",Food & Beverages > Beverage Preparation Equipment | Food & Beverages > Concession Trailers | Food & Beverages > Food Preparation Equipment | Food & Beverages > Ice Cream/Candy/Sweets,North/South Building - Level 1 — 3464 — Food & Beverage,,https://www.instagram.com/snowieshavedice/,https://www.facebook.com/snowiellc/,,,,,false,false,false,false,true,true,false,false,false
131,Whirley-DrinkWorks!,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=131,"Whirley-DrinkWorks! is a global partner specializing in the design, manufacture & decoration of refillable, souvenir and custom drinkware for the parks & attractions industry. Our Family of Brands provides the solutions you need to enhance the guest experience.   Whirley - Custom-decorated refillable F&B containers made in the USA. DrinkWorks! - Custom-designed, sourced and licensed souvenir F&B products.   EasyGo! - Stainless steel products. ValidFill - Controlled pour technology solutions.","Food & Beverages > Foodservice Supplies | Gifts, Novelties, Souvenirs > Miscellaneous",North/South Building - Level 1 — 3467 — Food & Beverage,,,,https://x.com/WhirleyDW,https://www.linkedin.com/company/whirley-drinkworks,,,false,false,true,true,false,false,false,false,false
323,Commercial Recreation Specialists,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=323,"With a mission to inspire the human spirit through recreation, CRS has been a trusted leader in the recreation industry for 25 years. Our experts have helped attraction and amusement owners across the nation transform their waterfront into a must-visit destination with proven recreation solutions that drive revenue like floating Aqua Parks. Visit Booth #3469 to learn how to partner with CRS and create unmatched visitor experiences while fueling your bottom line. CRS is Serious About Fun!","Construction > Family Entertainment | Participatory Play Equipment > Inflatables | Water Related Equipment & Supplies > Swimming Pool/Beach Resort | Water Related Equipment & Supplies > Wet Rides (Slides, Tubes)",North/South Building - Level 1 — 3469 — Family Entertainment,,https://www.instagram.com/crs4rec/,https://www.facebook.com/crs4rec,https://x.com/crs4rec/,,,,false,false,true,false,true,true,false,false,false
5334,Visiontron Corp.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5334,"An industry leading provider of Crowd Control Solutions. With over 60 years of industry expertise, we are dedicated to improving the crowd control industry. We believe that your customers and employees deserve more than just “control” – they require proper guidance to navigate your venue or facility safely, orderly, and engaged.  From adventure parks to the world’s busiest theme parks, our retractable belt stanchions, signage, and more are meticulously designed to enhance people’s experiences.",Displays & Sets > Signs,North/South Building - Level 1 — 3471 — Family Entertainment,,https://www.instagram.com/visiontron.peopleguidancepros/,https://www.facebook.com/visiontron,,https://www.linkedin.com/company/visiontron-corp./,,,false,false,false,true,true,true,false,false,false
10576,"Guangzhou Happy Island Education Recreation Equipment Co., Ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10576,,,North/South Building - Level 1 — 3473 — Family Entertainment,,,,,,,,false,false,false,false,false,false,false,false,false
843,ICombat Laser Tag,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=843,"At iCOMBAT Laser Tag, we’re dedicated to tailoring our products to meet your business requirements while delivering an exceptional and profitable experience. Our range includes various laser tag models, including Tactical, Battle Quest, and Mobile, allowing us to craft a customized plan that aligns perfectly with your vision.",Hi-Tech Equipment & Services > Simulation | Participatory Play Equipment > Laser Tag,North/South Building - Level 1 — 3474 — Family Entertainment,,https://www.instagram.com/icombatlasertag,https://www.facebook.com/icombatlasertag,,https://www.linkedin.com/company/icombat-laser-tag,,,false,false,false,true,true,true,false,false,false
10562,"HAIBER PLAY EQUIPMENT CO.,LTD",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10562,,Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Climbing Walls | Rides (Dry) > Kiddie,North/South Building - Level 1 — 3478 — First-Time Exhibitor,,,,,,,,false,false,false,false,false,false,false,false,false
10584,Full Stop Productions and Costume Studio,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10584,"Full Stop Productions and Costume Studio offers comprehensive entertainment and costuming services, creating immersive experiences from concept to execution. Our expertise includes production management, innovative design, high-quality builds, efficient installations, operational support, and custom costumes. Our Costume Studio capabilities include design, build and installation for theatrical and costume characters. Partner with us to transform your ideas into unforgettable experiences.",Clothing > Costumes | Consultants > Entertainment/Theatrical Agents | Shows/Productions > Ice Shows/ Productions | Shows/Productions > Theatrical,North/South Building - Level 1 — 3481 — First-Time Exhibitor,,,https://www.facebook.com/fullstopproductions.com,,https://www.linkedin.com/company/fullstopproductions,,,false,false,false,true,true,false,false,false,false
10594,MT-Electronic,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10594,,Hi-Tech Equipment & Services > Fog/Snow/Ice | Hi-Tech Equipment & Services > Laser/Special Effects,North/South Building - Level 1 — 3483 — First-Time Exhibitor,,,,,,,,false,false,false,false,false,false,false,false,false
10567,ProKarting,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10567,,Rides (Dry) > Go-Karts,North/South Building - Level 1 — 3484 — First-Time Exhibitor,,,,,,,,false,false,false,false,false,false,false,false,false
5495,Street Curling,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5495,"Street Curling is a fun, competitive game that keeps people of all ages and abilities coming back for more! Experience Street Curling on synthetic ice and inflatables and discover how iceless curling attracts crowds and generates revenue.   Your rink is the just the foundation of the Street Curling experience. We're the curling experts and the iceless curling experts. We'll help you select the right rink for your needs and help ensure your investment is a success.",Games & Devices > Midway & Skill | Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Interactive Sports/Zip Lines,North/South Building - Level 1 — 3486 — Family Entertainment,,https://www.instagram.com/streetcurling/,https://www.facebook.com/streetcurling/,https://twitter.com/StreetCurling,,,,false,false,true,false,true,true,false,false,false
8826,"Guangzhou Ama Amusement Equipment Co., Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8826,,,North/South Building - Level 1 — 349 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
10650,Purr Play,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10650,,,North/South Building - Level 1 — 3490 — Family Entertainment,,,,,,,,false,false,false,false,false,false,false,false,false
3787,Second Star Group,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3787,"Your go-to architecture and design company for all things entertainment. We specialize in amusement parks, water parks, family entertainment centers, themed restaurants, and more! We offer turn-key solutions and design build to bring your ideas to life. Services include master planning, interior design, schematic design, computer modeling, feasibility analysis, and much more!",Construction > Amusement Facilities | Construction > Family Entertainment | Construction > Waterparks | Consultants > Architecture and Design,North/South Building - Level 1 — 3491 — Family Entertainment,,,,,,,,false,false,false,false,false,false,false,false,false
10275,"Equip Your Space, LLC.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10275,,Facility & Grounds > Canvas & Tents/Awnings & Canopies | Facility & Grounds > Furnishings-Outdoor & Dining | Themed Retail Stores > Retail Displays & Fixtures,North/South Building - Level 1 — 3508 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10211,"Guangzhou Deyi Culture and Arts Co.,LTD",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10211,,,North/South Building - Level 1 — 351 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
8293,TrackMyShuttle,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8293,,Computer Systems/Software > Web-Based Services | Facility & Grounds > Maintenance/Electrical Equipment | Security Equipment > Communication Systems | Security Equipment > Tracking Systems,North/South Building - Level 1 — 3510 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10274,Flatline Corporation,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10274,"Toy supplier to Vending, Amusement, Family Entertainment Centers, and Carnivals.","Games & Devices > Midway & Skill | Games & Devices > Redemption Prizes | Gifts, Novelties, Souvenirs > Gumball Machines | Gifts, Novelties, Souvenirs > Plush",North/South Building - Level 1 — 3511 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10097,"Zhengzhou Bigjoys Amusement Co., Ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10097,"hengzhou Bigjoys Amusement Co.,Ltd.is a professional manufacturerengagedin the research,development,production and sales ofamusement products for morethan 15 years. We are located in Zhengzhou city with convenient transportation accessWith more than 15 years development, now we have more than 100 skilled workersand 30 technicians and modernized workshops covering 50,000 square meters.",Construction > Amusement Facilities | Construction > Family Entertainment | Participatory Play Equipment > Children's Play Elements,North/South Building - Level 1 — 3517 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10639,RentKit,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10639,"RentKit is the smart, all-in-one platform built to help event and equipment rental companies work faster, book more, and stress less. Track inventory in real time, prevent overbooking, streamline payments, and coordinate deliveries, all from one dashboard. Designed by rental pros, RentKit helps you stay organized, wow your clients, and grow your business.",Computer Systems/Software > Software | Computer Systems/Software > Web-Based Services,North/South Building - Level 1 — 3552 — Tabletop,,https://www.instagram.com/rentkitapp,https://www.facebook.com/rentkitapp,https://x.com/rentkitapp,https://www.linkedin.com/company/rentkitapp,,,false,false,true,true,true,true,false,false,false
10647,"Nanjing Paradise Amusement Equipment Co., Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10647,"Nanjing Paradise Amusement is a leading supplier of overall solutions for sports parks that integrates creative design, professional research and development, production and sales, installation and implementation, and after-sales service. The company was established in 2005 and has been deeply involved in the indoor sports education and entertainment market for more than twenty years. It has always adhered to the service concept of ""product-oriented, innovation-centered, and service-oriented.""",Construction > Amusement Facilities | Construction > Family Entertainment | Hi-Tech Equipment & Services > Simulation,North/South Building - Level 1 — 3553 — Tabletop,,,,,,,,false,false,false,false,false,false,false,false,false
3387,Alligator Ice,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3387,"Alligator Ice offers an amazing frozen drink program complete with equipment support, awesome marketing materials, and frozen drink flavors that will WOW your guests.  Over 20 flavors are available.  No minimums to order and US domestic shipping is always free.",Food & Beverages > Beverage Preparation Equipment | Food & Beverages > Beverages | Food & Beverages > Ice Cream/Candy/Sweets,North/South Building - Level 1 — 3556 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
4323,Aunt Butchies,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4323,,,North/South Building - Level 1 — 3557 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
10668,CVT Soft Serve,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10668,"CVT Soft Serve: Los Angeles based CVT Soft Serve was founded in 2014 with the goal of bringing the highest quality soft serve ice cream to the masses. They recently launched the first ever ""soft serve ice cream in a pouch"" that has taken the country by storm. No machine, no prep, no mess...just thaw, squeeze, and eat. Premium deliciousness anytime, anywhere! Make no mistake, this is NOT low-fat, vegan, green juice...If you're gonna treat yourself, treat yourself!",Food & Beverages > Ice Cream/Candy/Sweets,North/South Building - Level 1 — 3558 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
10590,"Wider Matrix (GZ) Technology Co.,Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10590,,,North/South Building - Level 1 — 3562 — Food & Beverage,,,,,,,,false,false,false,false,false,false,false,false,false
3574,Funcha! Adventure Parks,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3574,"Your adventure park developer! Where fun is serious business!  Fun and adventure course through our veins. But that’s not all we care about. We design and build your business. So, at the end of the day, that’s what’s important: developing a profitable business that you can be proud of.",Construction > Amusement Facilities | Construction > Family Entertainment | Participatory Play Equipment > Climbing Walls | Participatory Play Equipment > Interactive Sports/Zip Lines,North/South Building - Level 1 — 3571 — Family Entertainment,,https://instagram.com/funchaworld,https://facebook.com/funchaworld,,https://linkedin.com/company/funchaworld,,,false,false,false,true,true,true,false,false,false
10249,Novus Attractions,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10249,"Novus Attractions builds ARGO, the Next-Gen smart Mini-Golf platform. Modular lanes, sensor-tracked balls, live leaderboards, and projection-mapped themes deliver immersive, changeable play. Indoor or outdoor, new builds or upgrades, ARGO adds kiosks, screen stands, smart queueing, and analytics to boost revenue, reduce staffing, and keep guests coming back. Customizable and easy to deploy.",Construction > Miniature Golf Courses | Participatory Play Equipment > Miniature Golf,North/South Building - Level 1 — 3573 — Family Entertainment,,https://www.instagram.com/novus.attractions/,,,https://www.linkedin.com/company/novusattractions,,,false,false,false,true,false,true,false,false,false
10592,"Henan Dinis Entertainment Technology Co., Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10592,,,North/South Building - Level 1 — 3581 — First-Time Exhibitor,,,,,,,,false,false,false,false,false,false,false,false,false
10614,Color Image Designs,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10614,"We’re the BEST mobile wrap & sign company, for the amusement industry, you’ve probably never heard of. Our mobile shop comes to you and can bring your show to the next level. Each design is custom tailored to our customers needs and is never duplicated. Our NEW Magnet Menus eliminate the tape. Change your item and prices with ease. See us for your Wraps, Signs, Banners, Magnet Menus and Photo Ops. What can we create for you?",Displays & Sets > Signs | Printing > Artwork/Graphic Design | Printing > Miscellaneous,North/South Building - Level 1 — 3583 — First-Time Exhibitor,,http://www.instagram.com/colorimagedesigns,,http://www.x.com/colorimgdesigns,,,,false,false,true,false,false,true,false,false,false
10710,1956 Individuals,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10710,"At 1956 Individuals, we craft lifelike AI avatars that bring theme parks and attractions to life. From multilingual guest support to smart operations, our avatars guide, inform, and automate with ease. Built in Cambridge, in the UK, by SKC Games Studio, our platform blends storytelling with tech — ethically and inclusively. Stop by at IAAPA to discover how we can help modernise your guest experience.",Hi-Tech Equipment & Services > Simulation | Shows/Productions > Animated | Theatrical Equipment & Supplies > Audio/Visual | Theatrical Equipment & Supplies > Miscellaneous,North/South Building - Level 1 — 3590 — Family Entertainment,,,,,https://www.linkedin.com/company/1956-individuals/,,,false,false,false,true,false,false,false,false,false
233,SmarteCarte Inc.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=233,,"People-Moving Equipment > Strollers/Wheelchairs/ECVs, etc. | Security Equipment > Lockers",North/South Building - Level 1 — 3600 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
539,"Caravan Softoys and Big T Toys & Sports, Inc",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=539,,"Games & Devices > Redemption Prizes | Games & Devices > Remote & Radio Controlled | Gifts, Novelties, Souvenirs > Balloons | Gifts, Novelties, Souvenirs > Plush",North/South Building - Level 1 — 3603 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
3071,Walltopia,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3071,"Founded in 1998, Walltopia is a global leader in Climbing and Active Entertainment. The company designs and manufactures advanced adventure attractions, blending fun with adrenaline. With the industry's largest portfolio, it has completed 2,400+ projects in 80+ countries. Headquartered in Bulgaria, with sales offices in the USA and China and four production plants, Walltopia delivers turnkey solutions from design to installation, ensuring excellence, safety, and innovation.",Construction > Amusement Facilities | Construction > Family Entertainment | Participatory Play Equipment > Children's Play Elements | Rides (Dry) > Roller Coasters,North/South Building - Level 1 — 3606 — Rides & Equipment,,https://www.instagram.com/walltopia.active/,https://www.facebook.com/walltopia.active.entertainment,,https://www.linkedin.com/company/walltopia-ltd./posts/?feedView=all,,,false,false,false,true,true,true,false,false,false
10284,"FA TENG TECHNOLOGY CO., LTD.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10284,"FATENG Technology Co., Ltd., a professional manufacturer of super-giant to mini claw machines, develops hardware and software in-house and holds international patents for innovation, reliability, and customization. Our range includes diverse models tailored to client needs. We emphasize energy-saving and sustainability with patented smart sockets and control systems reducing energy use and costs. FATENG exports worldwide, expanding its global presence.",Admission/Financial Equipment > Systems & Devices | Coin-Operated Machines (Non-Game) > Coin-Operated Machines (Non-Game) | Games & Devices > Arcade & Video | Games & Devices > Redemption Prizes,North/South Building - Level 1 — 3608 — Rides & Equipment,,https://www.instagram.com/fateng_claw_machine?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,https://www.facebook.com/fatengtw/,,,,,false,false,false,false,true,true,false,false,false
153,Action Lighting,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=153,"Since 1987, Action Lighting has been supplying the Amusement, Attraction & Concession industries with Specialty Lighting Products.  From Carousels to Coasters, Concessions to Carnival Games, we can help drive traffic to your attractions!","Facility & Grounds > Maintenance/Electrical Equipment | Rides (Dry) > Service, Repair & Parts | Theatrical Equipment & Supplies > Lighting",North/South Building - Level 1 — 3611 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
4846,Lamberink Ferris Wheels,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4846,"Lamberink is a leading expert in Ferris wheel design, manufacturing, rental, and overhaul. With years of experience and a strong reputation across Europe and beyond, we deliver innovative, reliable attractions. Our unique design allows for faster assembly and disassembly, improving efficiency and mobility. Trusted by clients worldwide, we combine engineering excellence with customer-focused service.",Construction > Family Entertainment | Rides (Dry) > Major,North/South Building - Level 1 — 3612 — Rides & Equipment,,https://www.instagram.com/reuzenrad_bouw_lamberink/,https://www.facebook.com/reuzenradbouwlamberinkbv/,,,,,false,false,false,false,true,true,false,false,false
3725,Zigong Sanhe Robot Technology Co. Ltd.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3725,,,North/South Building - Level 1 — 3615 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10183,"Yi'an Protective Products Co., Ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10183,,,North/South Building - Level 1 — 3617 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
7364,Giacona Corporation,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7364,"Suppler of Custom Printed Plastic Cups and Drinkware Products for over 50 years. All products Made in USA and Canada with the highest quality standards. Fast turnaround time. Products include plastic Souvenir Cups, Disposable Cups, Frost Flex Cups, Yard Glasses, Fishbowls, Tropicals, Tiki Cups, Stemless Wine, Mason Jars, Frisbee Flyers, and much more!","Food & Beverages > Beverages | Food & Beverages > Foodservice Supplies | Gifts, Novelties, Souvenirs > Party Supplies | Printing > Custom (Mugs, Keychains, etc.)",North/South Building - Level 1 — 3618 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
